query,index,score,tmdbId,title,overview,map,matches_theme,theme
What are some who-done-it movies?,theme_group_short,0.4069038879333729,1236712,"Au Revoir, Slumdogz",Six struggling actors will be confronted with the crime movies they grew up with during a bank heist gone wrong.,"{'title': 'Au Revoir, Slumdogz', 'overview': 'Six struggling actors will be confronted with the crime movies they grew up with during a bank heist gone wrong.', 'question': 'What are some who-done-it movies?'}",no,"[['Crime movies', 'crime drama']]"
What are some who-done-it movies?,theme_group_short,0.4024901854148593,1190712,Similar Suspects,Dr. Wilson's murder leaves detectives confused when similar suspects are sought out.,"{'title': 'Similar Suspects', 'overview': ""Dr. Wilson's murder leaves detectives confused when similar suspects are sought out."", 'question': 'What are some who-done-it movies?'}",yes,[['Similar suspects']]
What are some who-done-it movies?,theme_group_short,0.39158917948729116,1188335,Akku,A Sequence of Murder is taking Place surrounding Hero and most importantly the victims are all close to him. Hero is searching the Culprit & Police Inspector also does the same since its his duty. At one point Police focus shift towards the Hero since situation makes Cop to suspect the Hero. Hero argues with Police Inspector and escaped to find the real Culprit. Cop chases Hero & Hero Chases unknown Culprit . We will find out the Twist in Silver Screen whether Cop Catches Hero or Hero identified the Real Culprit.,"{'title': 'Akku', 'overview': 'A Sequence of Murder is taking Place surrounding Hero and most importantly the victims are all close to him. Hero is searching the Culprit & Police Inspector also does the same since its his duty. At one point Police focus shift towards the Hero since situation makes Cop to suspect the Hero. Hero argues with Police Inspector and escaped to find the real Culprit. Cop chases Hero & Hero Chases unknown Culprit . We will find out the Twist in Silver Screen whether Cop Catches Hero or Hero identified the Real Culprit.', 'question': 'What are some who-done-it movies?'}",yes,[['Murder sequence']]
What are some who-done-it movies?,theme_group_short,0.38542746652036264,1226393,Killer Tales,A three-part omnibus of tales surrounding ordinary people and the circumstances they stumble upon that will turn them into murderers.,"{'title': 'Killer Tales', 'overview': 'A three-part omnibus of tales surrounding ordinary people and the circumstances they stumble upon that will turn them into murderers.', 'question': 'What are some who-done-it movies?'}",yes,"[['murderer', 'murderers']]"
What are some who-done-it movies?,theme_group_short,0.37253815736329293,1167681,Target List,"After announcing a ground-breaking cancer cure, five members of the research team are targeted by an assassin hired by the big pharma. When two researchers escape the attack, they soon find themselves framed for the crime and on the killer's target list.","{'title': 'Target List', 'overview': ""After announcing a ground-breaking cancer cure, five members of the research team are targeted by an assassin hired by the big pharma. When two researchers escape the attack, they soon find themselves framed for the crime and on the killer's target list."", 'question': 'What are some who-done-it movies?'}",yes,"[['Framed crime', 'framed murder', 'framed suspect']]"
What are some who-done-it movies?,theme_group_short,0.3535289558421785,1183513,"Pete Doherty, Who Killed My Son?","In 2006, Mark Blanco died in suspicious circumstances at a party with rock star Pete Doherty. This compelling film tells the story of a mother's relentless pursuit of justice","{'title': 'Pete Doherty, Who Killed My Son?', 'overview': ""In 2006, Mark Blanco died in suspicious circumstances at a party with rock star Pete Doherty. This compelling film tells the story of a mother's relentless pursuit of justice"", 'question': 'What are some who-done-it movies?'}",yes,"[['suspicious circumstances', 'suspicious death']]"
What are some who-done-it movies?,theme_group_short,0.35272008061510707,1214187,Love Kills,"When a charming murderer falls in love while on a killing spree in Barcelona, he must control his sociopathic tendencies, before he loses love forever.","{'title': 'Love Kills', 'overview': 'When a charming murderer falls in love while on a killing spree in Barcelona, he must control his sociopathic tendencies, before he loses love forever.', 'question': 'What are some who-done-it movies?'}",yes,"[['murderer', 'murderers']]"
What are some who-done-it movies?,theme_group_short,0.3521761294148534,1187657,Victor,"Set in London with the backdrop of 2008 financial crash, a man asked to retrieve a necklace given up as a ransom for a kidnap victim is ensnared in a web of double crosses.","{'title': 'Victor', 'overview': 'Set in London with the backdrop of 2008 financial crash, a man asked to retrieve a necklace given up as a ransom for a kidnap victim is ensnared in a web of double crosses.', 'question': 'What are some who-done-it movies?'}",no,[['double crosses']]
What are some who-done-it movies?,theme_group_short,0.3510629084080588,1237541,The Right Thing,"Thula, a detective fleeing police corruption, owes a colleague a favor. A new mission leads him into music, drugs, and politics. To save his family, he must confront past and hidden crimes.","{'title': 'The Right Thing', 'overview': 'Thula, a detective fleeing police corruption, owes a colleague a favor. A new mission leads him into music, drugs, and politics. To save his family, he must confront past and hidden crimes.', 'question': 'What are some who-done-it movies?'}",no,"[['hidden crimes', 'past crimes'], ['hidden crimes', 'past crimes']]"
What are some who-done-it movies?,theme_group_short,0.34837475811737817,1132282,Curious Caterer: Fatal Vows,"Professional caterer and amateur detective Goldy Berry is hired to cater for a big wedding. The bride, Jessamyn Cole is the ex-wife of Goldy's current romantic interest, detective Tom Schultz. The town is shocked when they find the groom, Sterling Clearwater dead and Jessamyn missing. To complicate matters, a new detective with a vendetta against Tom is hired to oversee the case. Forced to take matters into their own hands, Goldy and Tom must find Jessamyn before she meets Sterling's fate.","{'title': 'Curious Caterer: Fatal Vows', 'overview': ""Professional caterer and amateur detective Goldy Berry is hired to cater for a big wedding. The bride, Jessamyn Cole is the ex-wife of Goldy's current romantic interest, detective Tom Schultz. The town is shocked when they find the groom, Sterling Clearwater dead and Jessamyn missing. To complicate matters, a new detective with a vendetta against Tom is hired to oversee the case. Forced to take matters into their own hands, Goldy and Tom must find Jessamyn before she meets Sterling's fate."", 'question': 'What are some who-done-it movies?'}",yes,[['amateur sleuthing']]
